Protein1,Protein2,Score,Experimental System Type
TUFM,MRPL19,950,physical
MED14,POLR2L,950,physical
MED14,POLR2I,950,physical
MED14,POLR2H,950,physical
POLR2L,MED21,950,physical
POLR2L,MED14,950,physical
TRAPPC12,TRAPPC6B,950,physical
MVB12A,VPS25,950,physical
PRX,PPL,950,physical
PPP1CA,PPP1R3A,950,physical
SELENOF,UGGT1,950,physical
TRAPPC6B,TRAPPC12,950,physical
MAPK8IP2,MAPK8,950,physical
NDUFA12,UQCRH,950,physical
IL1R2,IL1RN,950,physical
CD86,CD274,950,physical
HIST2H2AC,RCC1,950,physical
ATP6V0A2,ATP6V1F,950,physical
RGS9BP,RGS9,950,physical
ERCC6L,PLK1,950,physical
WASF3,WASF1,950,physical
AP1S1,AP1G2,950,physical
TUBA1B,KIF11,950,physical
CYP3A7,CYP3A5,950,physical
MRPL30,MRPL41,950,physical
MRPL30,MRPL17,950,physical
MRPL30,MRPL49,950,physical
GRAP2,NCK1,950,physical
CAV1,ESR2,950,physical
RHOG,DOCK1,950,physical
FOXO3,EP300,950,physical
NDUFA4,NDUFS7,950,physical
RPL7,RPL26,950,physical
H3F3C,KAT6B,950,physical
MRPL43,MRPL11,950,physical
MRPL43,MRPS12,950,physical
UBE2V1,UBB,950,physical
PPL,PRX,950,physical
MRPL20,MRRF,950,physical
MRPL20,TUFM,950,physical
H2AC7,HIST2H2BE,950,physical
SMAD4,HDAC1,950,physical
RPS2,RPL10A,950,physical
POLR2K,MED31,950,physical
MRRF,MRPL19,950,physical
MRRF,MRPL27,950,physical
MRRF,MRPL21,950,physical
MRRF,MRPL9,950,physical
MRRF,MRPS16,950,physical
MRRF,MRPL17,950,physical
MRRF,MRPL32,950,physical
MRRF,MRPL20,950,physical
MRRF,MRPS9,950,physical
SMARCA4,PRMT5,950,physical
ESR2,CAV1,950,physical
OFD1,NDE1,950,physical
NF2,CD44,950,physical
INSIG1,INSIG2,950,physical
E2F1,MDM2,950,physical
DPY30,KMT2D,950,physical
RPL3,RPS3A,950,physical
RPL3,RPS23,950,physical
RPS3A,RPL3,950,physical
RPL22,RPL13A,950,physical
RPL22,RPL36,950,physical
FYN,CD4,950,physical
BMF,DYNLL2,950,physical
HP,ALB,950,physical
TJP1,CD2AP,950,physical
STIP1,TSC1,950,physical
STIP1,HSPA1L,950,physical
REV3L,POLE2,950,physical
PHF2,ARID5B,950,physical
H3C8,ING4,950,physical
H3C8,RBBP7,950,physical
XRCC6,ATM,950,physical
CD2AP,TJP1,950,physical
NUP214,NUP153,950,physical
DNMT1,HNRNPD,950,physical
GTPBP4,RPL31,950,physical
MRPL24,MRPL11,950,physical
MRPL21,MRPS18A,950,physical
MRPL21,MRRF,950,physical
MRPL21,TUFM,950,physical
RPL12,RPL10A,950,physical
C17orf47,XIAP,950,physical
PSMB5,PSMD13,950,physical
PSMB5,PSMD8,950,physical
CD47,RHAG,950,physical
RAB4A,RABEP1,950,physical
DTL,DDB2,950,physical
TRAF3IP3,TRAF3,950,physical
NR5A2,PPARGC1A,950,physical
SF3B5,TAF12,950,physical
DAP3,MRPL11,950,physical
GATAD2B,MBD2,950,physical
MRPL9,MRRF,950,physical
HIST2H2BE,HIST1H2AC,950,physical
HIST2H2BE,H2AC7,950,physical
ITGA10,ITGA1,950,physical
DKC1,NOP58,950,physical
COL11A1,COL5A2,950,physical
RPL5,SERBP1,950,physical
PSMA7,PSMC5,950,physical
SERBP1,RPL5,950,physical
RHAG,CD47,950,physical
XIAP,C17orf47,950,physical
MRPL41,MRPL30,950,physical
MRPL41,MRPS12,950,physical
CDC5L,SF3A3,950,physical
ORC1,MCM5,950,physical
ORC1,LRWD1,950,physical
MRPS18A,MRPL21,950,physical
CDC20,TRIP13,950,physical
MRPS16,TUFM,950,physical
MRPS16,MRPL11,950,physical
MRPS16,MRRF,950,physical
SF3A3,CDC5L,950,physical
MRPS15,MRPL11,950,physical
AGO4,TNRC6A,950,physical
HDAC1,SAP30L,950,physical
HDAC1,SMAD4,950,physical
HDAC1,CTBP2,950,physical
RPS4X,UBA52,950,physical
RPL10A,RPS2,950,physical
RPL10A,RPL12,950,physical
RPL10A,RPL23A,950,physical
RPL10A,RPS8,950,physical
STX12,SNAP25,950,physical
COL5A2,COL11A1,950,physical
EIF2S2,EIF3E,950,physical
EIF2S2,EIF3D,950,physical
SDHD,SDHAF2,950,physical
HSPA1L,STIP1,950,physical
ING1,ARID4B,950,physical
BAG6,SGTA,950,physical
HDAC6,UBB,950,physical
WAS,WIPF2,950,physical
TBC1D25,GABARAPL2,950,physical
HIST1H2AC,HIST2H2BE,950,physical
MCUR1,MICU3,950,physical
LGR4,RSPO2,950,physical
SIN3B,REST,950,physical
RIOK1,EIF1AD,950,physical
RBBP7,H3C8,950,physical
FKBP1B,CALM1,950,physical
CD274,CD86,950,physical
SRXN1,PRDX1,950,physical
SMARCA2,DPF3,950,physical
METTL17,MRPS7,950,physical
TFPT,NFRKB,950,physical
RPL13A,RPL22,950,physical
MAG,DYNLL1,950,physical
DYNLL1,MAG,950,physical
GRB2,NTRK2,950,physical
WASF1,WASF3,950,physical
STT3A,TUSC3,950,physical
TRAF3,TRAF3IP3,950,physical
ATP5MC1,ATP5PD,950,physical
TFAP2B,TFAP2A,950,physical
MRPL19,MRPS12,950,physical
MRPL19,MRRF,950,physical
MRPL19,TUFM,950,physical
G3BP1,PABPC1,950,physical
UTP14A,WDR36,950,physical
VDAC1,SLC25A4,950,physical
SPP1,ITGB3,950,physical
MAPK8,MAPK8IP2,950,physical
MAPK8,MAPK8IP3,950,physical
TNRC6A,AGO4,950,physical
ITGB1,LAMB1,950,physical
NDE1,OFD1,950,physical
RPS8,KRR1,950,physical
RPS8,RPL10A,950,physical
ING4,H3C8,950,physical
ITGA4,ITGB2,950,physical
INS,IGFBP2,950,physical
MRPL23,MRPS12,950,physical
MED13,MED10,950,physical
ITGB2,ITGA4,950,physical
UBE2D2,CBLB,950,physical
MRPS6,TUFM,950,physical
PSME4,PSMB1,950,physical
PSME4,PSMB4,950,physical
XPO1,ANP32A,950,physical
MRPS12,MRPL19,950,physical
MRPS12,MRPL13,950,physical
MRPS12,MRPL41,950,physical
MRPS12,MRPL22,950,physical
MRPS12,MRPL3,950,physical
MRPS12,MRPL4,950,physical
MRPS12,MRPL46,950,physical
MRPS12,MRPL17,950,physical
MRPS12,MRPL23,950,physical
MRPS12,MRPL43,950,physical
MRPS12,MRPL27,950,physical
MRPS12,MRPL47,950,physical
POLR2F,MED6,950,physical
RPS14,RPL18,950,physical
RPS14,RPL15,950,physical
RPS14,RPL30,950,physical
RPL31,GTPBP4,950,physical
UBA52,RPS15A,950,physical
UBA52,RPS4X,950,physical
RPL23A,RPL10A,950,physical
NDUFA11,UQCRFS1,950,physical
CTNNA3,VCL,950,physical
INO80C,ACTL6A,950,physical
PSMD13,PSMB5,950,physical
ACTL6A,INO80C,950,physical
CD44,NF2,950,physical
AGTR1,BDKRB2,950,physical
INPP5D,LYN,950,physical
SNRPB,ZRSR2,950,physical
PRPSAP1,PRPSAP2,950,physical
POLR2H,MED14,950,physical
POLR2H,MED31,950,physical
POLR2H,MED7,950,physical
NCK1,GRAP2,950,physical
ATP6V1F,ATP6V0A2,950,physical
MRPL47,MRPS12,950,physical
ANP32A,XPO1,950,physical
PSMD6,PSMB7,950,physical
EIF1,EIF3D,950,physical
EIF1,EIF3E,950,physical
MRPS14,MRPL11,950,physical
WDR36,UTP14A,950,physical
TUSC3,STT3A,950,physical
EXOC3,SNAP25,950,physical
RPL30,RPS14,950,physical
RPL30,RPLP2,950,physical
RPL30,RPL26L1,950,physical
RPL26L1,RPL30,950,physical
AP3M2,AP3B2,950,physical
LYN,INPP5D,950,physical
ENY2,TADA2A,950,physical
MRPL22,MRPS12,950,physical
RPLP2,RPL30,950,physical
RPLP2,RPS19,950,physical
EIF1AD,RIOK1,950,physical
CDC27,MPPE1,950,physical
NFRKB,TFPT,950,physical
GRM4,GRM6,950,physical
AP3B2,AP3M2,950,physical
CCR3,CCL17,950,physical
NUP153,NUP214,950,physical
RABEP1,RAB4A,950,physical
RPL18,RPS14,950,physical
NR1H4,PPARGC1A,950,physical
BDKRB2,AGTR1,950,physical
TIMELESS,MCM7,950,physical
TIMELESS,CRY2,950,physical
VTI1B,STX5,950,physical
ITGB3,SPP1,950,physical
INO80E,RUVBL2,950,physical
USP6,TSC1,950,physical
POLR2A,CDK7,950,physical
RPL26,RPL8,950,physical
RPL26,RPL7,950,physical
RPL36,RPL22,950,physical
RPL27,RPS15A,950,physical
MPPE1,CDC27,950,physical
MBTD1,ING3,950,physical
EMG1,NAT10,950,physical
RPS19,RPLP2,950,physical
RUVBL2,INO80E,950,physical
DYNLL2,BMF,950,physical
CRY2,TIMELESS,950,physical
UBB,UBE2V1,950,physical
UBB,WDR48,950,physical
UBB,HDAC6,950,physical
UBB,USP5,950,physical
OSCAR,TYROBP,950,physical
DPF3,SMARCA2,950,physical
TADA2A,ENY2,950,physical
TNFAIP3,RPS27A,950,physical
MAPK8IP3,MAPK8,950,physical
MED6,POLR2F,950,physical
PSMB3,USP14,950,physical
DOCK1,RHOG,950,physical
ARID1B,BCL11A,950,physical
RAD51,FANCD2,950,physical
BCL11A,ARID1B,950,physical
GRM6,GRM4,950,physical
RCC1,HIST2H2AC,950,physical
CBLB,UBE2D2,950,physical
TFAP2A,TFAP2B,950,physical
MRPS10,MRPL4,949,physical
ICAM3,ICAM2,949,physical
ACTL6B,SMARCA2,949,physical
STRADB,CAB39L,949,physical
UQCRC1,COX5A,949,physical
CDC6,MCM8,949,physical
CBX5,SETDB1,949,physical
VCL,PFN1,949,physical
IL2RB,JAK3,949,physical
RBX1,KLHL41,949,physical
AURKA,NEDD9,949,physical
EBI3,IL6ST,949,physical
TGFB1,THBS1,949,physical
PLIN3,IGF2R,949,physical
MRPL32,MRPL2,949,physical
PFN1,VCL,949,physical
PFN1,ACTA1,949,physical
DUSP3,VRK3,949,physical
IL2,IL3,949,physical
FANCE,FANCI,949,physical
BYSL,MPHOSPH10,949,physical
BCL9,BCL9L,949,physical
MAD2L2,POLA1,949,physical
SLC8A2,SLC8A3,949,physical
PPP1R3C,PPP1CC,949,physical
PPP1R3C,PPP1CA,949,physical
EGR1,NAB1,949,physical
EGR1,NAB2,949,physical
SEC61A1,SSR3,949,physical
PLCG1,PIK3R1,949,physical
MPHOSPH10,BYSL,949,physical
H4C9,HIST1H2BH,949,physical
H4C9,H2AC14,949,physical
SSR1,DDOST,949,physical
SMO,GNAI1,949,physical
APOE,SNCA,949,physical
NUMBL,EPS15,949,physical
ATP6V1E1,ATP6AP1,949,physical
MRPS25,MRPS18C,949,physical
ACTR10,CAPZB,949,physical
RPA1,RAD9A,949,physical
CCNA1,CDK6,949,physical
MED10,POLR2A,949,physical
EIF2S1,RPS16,949,physical
USP30,UBC,949,physical
AKIRIN2,PSMA5,949,physical
NAT10,NGDN,949,physical
COX5B,UQCRQ,949,physical
MRPS9,MRPL2,949,physical
KAT7,KAT6A,949,physical
RPL35,RPS29,949,physical
THBS1,TGFB1,949,physical
THBS1,SDC1,949,physical
TUBGCP4,NEDD1,949,physical
RSL24D1,RPL7A,949,physical
BARD1,HIST1H2AC,949,physical
BARD1,H2AC17,949,physical
ITGAV,ITGB2,949,physical
SEMA7A,ITGB1,949,physical
MYOM2,FN1,949,physical
SMAD7,BAMBI,949,physical
YY1,NCL,949,physical
YY1,MBTD1,949,physical
ITGA2B,ITGB2,949,physical
NLRC5,IKBKB,949,physical
YJU2,CRNKL1,949,physical
IL27RA,JAK1,949,physical
CHMP2B,CHMP1A,949,physical
YWHAE,YWHAQ,949,physical
UBE2S,RPS27A,949,physical
HDAC4,YWHAG,949,physical
MRPL3,NDUFAB1,949,physical
SEMA3C,NRP1,949,physical
NRP1,SEMA3C,949,physical
APBA1,STXBP1,949,physical
KAT6A,KAT7,949,physical
CDK6,CCNA1,949,physical
PMS2,EXO1,949,physical
GTF2H1,POLR2F,949,physical
PRPF6,SNIP1,949,physical
CPSF6,VIRMA,949,physical
ITGB7,ITGA5,949,physical
UQCRC2,COX6A2,949,physical
PSMB6,PSMD1,949,physical
PRDM16,CTBP1,949,physical
PSMA5,AKIRIN2,949,physical
SETDB1,CBX5,949,physical
RPS27A,UBE2S,949,physical
RPS27A,NBR1,949,physical
MRPS5,MRPL11,949,physical
MRPS5,MRPL2,949,physical
NAF1,NHP2,949,physical
NHP2,NAF1,949,physical
RPS3,SERBP1,949,physical
ATM,IKBKG,949,physical
CEP164,FBF1,949,physical
PPP4C,PPP4R3C,949,physical
MED21,GTF2F1,949,physical
GTF2E1,POLR2B,949,physical
KLHL41,RBX1,949,physical
LY96,CD44,949,physical
COX6A2,UQCR10,949,physical
COX6A2,CYC1,949,physical
COX6A2,UQCRFS1,949,physical
COX6A2,UQCRQ,949,physical
COX6A2,UQCRC2,949,physical
MRPL17,MRPL16,949,physical
PSMB4,PSMC3,949,physical
CTBP1,PRDM16,949,physical
PWP2,WDR46,949,physical
ITGA5,ITGB7,949,physical
MRPS18C,MRPS25,949,physical
ATXN7,TADA3,949,physical
CXCL5,CXCL1,949,physical
PF4,CXCL12,949,physical
MRPL33,MRPL35,949,physical
SNIP1,PRPF6,949,physical
SNIP1,PRPF4,949,physical
RPS23,RPL7,949,physical
SPINK1,PRSS1,949,physical
UTP15,TBL3,949,physical
IL3,IL2,949,physical
CYTH3,ARF6,949,physical
VIRMA,CPSF6,949,physical
ARF6,CYTH3,949,physical
GAS1,CDON,949,physical
HIF1AN,NOTCH1,949,physical
NAB2,EGR1,949,physical
MRPL16,MRPL17,949,physical
EMB,SLC16A1,949,physical
PA2G4,RPL27A,949,physical
PA2G4,RPL7,949,physical
PA2G4,RPL13A,949,physical
PA2G4,RPL17,949,physical
PA2G4,RPL39,949,physical
PA2G4,RPL22,949,physical
YWHAG,HDAC4,949,physical
UQCRFS1,COX6A2,949,physical
MRPL13,NDUFAB1,949,physical
SEC23A,SEC31B,949,physical
SEC23A,SAR1A,949,physical
MRPL4,MRPS10,949,physical
APLF,XRCC6,949,physical
TADA3,ATXN7,949,physical
CYCS,ITPR3,949,physical
TADA2B,TAF9B,949,physical
CD248,FN1,949,physical
PRSS1,SPINK1,949,physical
CBX2,PCGF6,949,physical
MRPL11,MRPL2,949,physical
MRPL11,MRPS5,949,physical
PSMD1,PSMB6,949,physical
PSMD1,PSMA7,949,physical
GPRC6A,CASR,949,physical
UQCRH,COX5A,949,physical
FANCI,FANCE,949,physical
RAD9A,RPA1,949,physical
RPL4,RPL10,949,physical
GH1,CSH1,949,physical
USP39,SNRNP200,949,physical
PER1,PER3,949,physical
RNF31,UBB,949,physical
CSH1,GH1,949,physical
SNRNP200,USP39,949,physical
CYC1,COX6A2,949,physical
COX5A,UQCRC1,949,physical
COX5A,UQCRH,949,physical
NCL,YY1,949,physical
H2BC8,UBA52,949,physical
H2BC8,HIST2H3D,949,physical
TUFM,MRPL9,949,physical
MMP1,BSG,949,physical
MED14,CCNC,949,physical
TRIM25,UBB,949,physical
POLR2L,POLR3G,949,physical
COPG1,COPZ2,949,physical
MTMR4,MTMR3,949,physical
PPP1CA,PPP1R3C,949,physical
H2AC14,HIST2H3D,949,physical
H2AC14,H4C9,949,physical
CREB3L2,CREB3L1,949,physical
IFNL1,IFNL2,949,physical
SLIT3,ROBO3,949,physical
EIF3C,RPS27,949,physical
HIST2H2AB,HIST2H3D,949,physical
UQCR10,COX6A2,949,physical
UQCR10,COX7B,949,physical
SMAD3,E2F5,949,physical
HIST2H3D,H2BC8,949,physical
HIST2H3D,HIST2H2AB,949,physical
HIST2H3D,H2AC14,949,physical
HIST2H3D,HIST1H2BB,949,physical
IFNL2,IFNL1,949,physical
BSG,MMP1,949,physical
PARVA,ACTB,949,physical
EXOC7,EXOC6B,949,physical
BCL9L,BCL9,949,physical
NAB1,EGR1,949,physical
TARS3,TARS1,949,physical
MRPL35,MRPL33,949,physical
SEC23B,SEC31B,949,physical
SEC23B,SEC24C,949,physical
EZR,NF2,949,physical
FOXO3,SMAD4,949,physical
FOXO3,FOXO1,949,physical
RPL7,PA2G4,949,physical
RPL7,RPS23,949,physical
TAF9B,TADA2B,949,physical
TAF9B,TADA2A,949,physical
SMARCB1,HIST2H2BE,949,physical
SFN,MDM4,949,physical
MRPL20,MRPL2,949,physical
STAT5A,JAK1,949,physical
TRADD,NOX1,949,physical
SMAD4,FOXO3,949,physical
PPP1CC,PPP1R3C,949,physical
RPS2,RPL22,949,physical
SEC24C,SEC23B,949,physical
NBR1,RPS27A,949,physical
NF2,EZR,949,physical
DLG1,DLG4,949,physical
RPL3,RPS26,949,physical
RPL3,RPL17,949,physical
RPL27A,RPL10A,949,physical
RPL27A,PA2G4,949,physical
RPL21,RPL17,949,physical
RPLP1,RPL34,949,physical
RPS3A,RPL26,949,physical
RPS3A,RPL10A,949,physical
RPL22,RPS2,949,physical
RPL22,PA2G4,949,physical
RPL22,RPL34,949,physical
FYN,NPHS1,949,physical
FN1,CD248,949,physical
FN1,MYOM2,949,physical
VANGL1,PRICKLE3,949,physical
ERCC6,ERCC5,949,physical
RPS26,RPL3,949,physical
H2BC12,UBA52,949,physical
IGF2R,PLIN3,949,physical
UBE2D3,BRCA1,949,physical
SYNE2,SYNE1,949,physical
H2AC17,BARD1,949,physical
H3C8,HIST1H2BB,949,physical
XRCC6,APLF,949,physical
MRPL24,MRPL9,949,physical
MRPL24,NDUFAB1,949,physical
CTR9,ELOA,949,physical
RPL39,PA2G4,949,physical
EXO1,PMS2,949,physical
EXOC8,EXOC6B,949,physical
ACTA1,PFN1,949,physical
MDM4,SFN,949,physical
SYNE1,SYNE2,949,physical
SF3B5,SUPT20H,949,physical
LTV1,RPS15,949,physical
DCAF6,CUL4A,949,physical
DCAF6,CUL4B,949,physical
DCAF8,CUL4A,949,physical
DAP3,MRPL2,949,physical
MRPL9,MRPL24,949,physical
MRPL9,TUFM,949,physical
MCL1,VDAC1,949,physical
HIST2H2BE,SMARCB1,949,physical
ITGA10,ITGB1,949,physical
HSD3B1,HSD3B2,949,physical
SYNCRIP,CSDE1,949,physical
UBL4A,ASNA1,949,physical
ATP6AP1,ATP6V1E1,949,physical
PCGF6,CBX2,949,physical
COL11A1,COL11A2,949,physical
DR1,ZZZ3,949,physical
SEC31B,SAR1A,949,physical
SEC31B,SEC23B,949,physical
SEC31B,SEC23A,949,physical
SEC31B,SAR1B,949,physical
MRGBP,EP400,949,physical
ZZZ3,DR1,949,physical
PSMA7,PSMD1,949,physical
SERBP1,RPS3,949,physical
MRPL41,MRPS18A,949,physical
EPS15,NUMBL,949,physical
RPL7A,RSL24D1,949,physical
MRPS18A,MRPL41,949,physical
CDC20,ANAPC15,949,physical
NOX1,TRADD,949,physical
MEAF6,RUVBL2,949,physical
SAR1A,SEC23A,949,physical
SAR1A,SEC31B,949,physical
SAR1A,SEC24B,949,physical
STXBP1,APBA1,949,physical
EIF3I,EIF2S2,949,physical
RPS4X,RPL6,949,physical
RPL10A,RPL27A,949,physical
RPL10A,RPS9,949,physical
RPL10A,RPS3A,949,physical
RPL10A,RPS19,949,physical
PRPF4,SNIP1,949,physical
ITPR3,CYCS,949,physical
WDR46,PWP2,949,physical
COL11A2,COL11A1,949,physical
MAP1LC3A,SQSTM1,949,physical
EIF2S2,EIF2B1,949,physical
EIF2S2,EIF3I,949,physical
CUL4A,DCAF6,949,physical
CUL4A,DCAF8,949,physical
BAMBI,SMAD7,949,physical
SPRY2,GRB2,949,physical
CRNKL1,YJU2,949,physical
TNFRSF25,TNF,949,physical
HIST1H2AC,BARD1,949,physical
RPS16,RPL26,949,physical
RPS16,EIF2S1,949,physical
UQCRQ,COX5B,949,physical
UQCRQ,COX6A2,949,physical
MCM8,CDC6,949,physical
NPHS1,FYN,949,physical
POLA1,MAD2L2,949,physical
NEDD9,AURKA,949,physical
FOXO1,FOXO3,949,physical
TAF9,TADA2A,949,physical
SDC1,THBS1,949,physical
NOP56,WDR43,949,physical
POLR2B,GTF2E1,949,physical
SLC8A3,SLC8A2,949,physical
IL6ST,EBI3,949,physical
YWHAQ,YWHAE,949,physical
TNNI2,TNNT1,949,physical
SMARCA2,ACTL6B,949,physical
MRPL2,MRPL20,949,physical
MRPL2,MRPL32,949,physical
MRPL2,MRPS5,949,physical
MRPL2,MRPL11,949,physical
MRPL2,MRPS9,949,physical
MRPL2,DAP3,949,physical
EP400,MRGBP,949,physical
RTF1,CHD1,949,physical
SQSTM1,MAP1LC3A,949,physical
RPS9,RPL10A,949,physical
TFPT,INO80,949,physical
RPL13A,PA2G4,949,physical
GRB2,SPRY2,949,physical
CDON,GAS1,949,physical
PTPRZ1,MDK,949,physical
KIF7,GLI3,949,physical
GTF2F1,MED21,949,physical
RPL34,RPLP1,949,physical
RPL34,RPL22,949,physical
VDAC1,MCL1,949,physical
SEC31A,SAR1B,949,physical
CXCL1,CXCL5,949,physical
CXCL12,PF4,949,physical
CXCL12,CXCR6,949,physical
GLI3,KIF7,949,physical
RPS29,RPL35,949,physical
ITGB1,ITGA10,949,physical
ITGB1,SEMA7A,949,physical
RPS8,RPL26,949,physical
ROBO3,SLIT3,949,physical
ITGB2,ITGAV,949,physical
ITGB2,ITGA2B,949,physical
CHMP1A,CHMP2B,949,physical
BCL2,RTL10,949,physical
SEH1L,DEPDC5,949,physical
CUL4B,DCAF6,949,physical
WDR43,NOP56,949,physical
MTMR3,MTMR4,949,physical
RTL10,BCL2,949,physical
FANCL,UBE2W,949,physical
SAR1B,SEC31A,949,physical
SAR1B,SEC31B,949,physical
MDK,PTPRZ1,949,physical
POLR2F,TCEA1,949,physical
POLR2F,GTF2H1,949,physical
NGDN,NAT10,949,physical
TARS1,TARS3,949,physical
UBA52,H2BC8,949,physical
UBA52,H2BC12,949,physical
UBA52,H2BC11,949,physical
UBA52,RPS27,949,physical
UBA52,RPS10,949,physical
RPL23A,RPL17,949,physical
ELOA,CTR9,949,physical
CXCR6,CXCL12,949,physical
E2F5,SMAD3,949,physical
CD44,LY96,949,physical
TNF,TNFRSF25,949,physical
DDOST,SSR1,949,physical
CAPZB,ACTR10,949,physical
RPL6,RPS4X,949,physical
RPL10,RPS7,949,physical
RPL10,RPL4,949,physical
ICAM2,ICAM3,949,physical
EIF2B1,EIF2S2,949,physical
SUPT20H,SF3B5,949,physical
MCM10,MRC1,949,physical
BRCA1,UBE2D3,949,physical
RAD51B,XRCC3,949,physical
CASR,GPRC6A,949,physical
SSR3,SEC61A1,949,physical
NEDD4,NDFIP2,949,physical
PIK3R1,PLCG1,949,physical
TCEA1,POLR2F,949,physical
SEC24B,SAR1A,949,physical
CCNC,MED14,949,physical
RPS20,RPL28,949,physical
IKBKB,NLRC5,949,physical
RPLP2,RPS17,949,physical
JAK3,IL2RB,949,physical
NFRKB,RUVBL2,949,physical
ANAPC15,CDC20,949,physical
SLC16A1,EMB,949,physical
UBC,USP30,949,physical
HSD3B2,HSD3B1,949,physical
NEDD1,TUBGCP4,949,physical
XRCC3,RAD51B,949,physical
RPL28,RPS20,949,physical
TBL3,UTP15,949,physical
MRC1,MCM10,949,physical
NDUFAB1,MRPL13,949,physical
NDUFAB1,MRPL3,949,physical
NDUFAB1,MRPL24,949,physical
POLR2A,MED10,949,physical
RPL26,RPL36,949,physical
RPL26,RPS8,949,physical
RPL26,RPS3A,949,physical
RPL26,RPS16,949,physical
RPL17,PA2G4,949,physical
RPL17,RPL21,949,physical
RPL17,RPL3,949,physical
RPL17,RPL23A,949,physical
RPL36,RPL26,949,physical
RPS15,LTV1,949,physical
ASNA1,UBL4A,949,physical
TNNT1,TNNI2,949,physical
MBTD1,YY1,949,physical
VRK3,DUSP3,949,physical
PRICKLE3,VANGL1,949,physical
RPS19,RPL10A,949,physical
RUVBL2,MEAF6,949,physical
RUVBL2,NFRKB,949,physical
H2BC11,UBA52,949,physical
UBB,TRIM25,949,physical
UBB,RNF31,949,physical
HIST1H2BH,H4C9,949,physical
CAB39L,STRADB,949,physical
COPZ2,COPG1,949,physical
NDFIP2,NEDD4,949,physical
PSMC3,PSMB4,949,physical
TADA2A,TAF9,949,physical
TADA2A,TAF9B,949,physical
RPS10,UBA52,949,physical
CSDE1,SYNCRIP,949,physical
CREB3L1,CREB3L2,949,physical
PER3,PER1,949,physical
HIST1H2BB,HIST2H3D,949,physical
HIST1H2BB,H3C8,949,physical
CHD1,RTF1,949,physical
IKBKG,ATM,949,physical
EXOC6B,EXOC7,949,physical
EXOC6B,EXOC8,949,physical
PPP4R3C,PPP4C,949,physical
FBF1,CEP164,949,physical
TMIE,TMC1,949,physical
TMC1,TMIE,949,physical
ACTB,PARVA,949,physical
RPS7,RPL10,949,physical
GNAI1,SMO,949,physical
COX7B,UQCR10,949,physical
INO80,TFPT,949,physical
DLG4,DLG1,949,physical
RPS17,RPLP2,949,physical
UBE2W,FANCL,949,physical
DEPDC5,SEH1L,949,physical
POLR3G,POLR2L,949,physical
NOTCH1,HIF1AN,949,physical
ERCC5,ERCC6,949,physical
RPS27,UBA52,949,physical
RPS27,EIF3C,949,physical
JAK1,STAT5A,949,physical
JAK1,IL27RA,949,physical
SNCA,APOE,949,physical
ERCC1,XPC,948,physical
PPP2R5B,PPP2R1B,948,physical
OXCT1,OXCT2,948,physical
UQCRC1,MT-CO3,948,physical
CDC6,MCM10,948,physical
PSMD8,PSMA5,948,physical
MADCAM1,CCR9,948,physical
CBX7,CBX6,948,physical
SUPT16H,POLR2C,948,physical
ABCD1,ABCD2,948,physical
POLR2C,SUPT16H,948,physical
MGA,WDR5,948,physical
TG,LRP2,948,physical
PLIN3,HSPA8,948,physical
RPL18A,RPL10L,948,physical
AKAP10,PRKAR2A,948,physical
COL1A1,COL11A1,948,physical
VTN,ALB,948,physical
KRR1,PWP2,948,physical
KRR1,UTP14A,948,physical
SKP1,TBL1XR1,948,physical
TNNC1,TPM3,948,physical
TNNC1,TPM1,948,physical
ATP6V1B1,ATP6V1C1,948,physical
SNAI1,TP53,948,physical
MRPS7,MRPL4,948,physical
INSIG2,HMGCR,948,physical
HCN2,HCN1,948,physical
TAF4,GTF2B,948,physical
NOL11,HEATR1,948,physical
TRIM21,IRF3,948,physical
UTP3,NOP14,948,physical
SNAP25,VAMP1,948,physical
TSHB,TSHR,948,physical
HTR2B,HTR2A,948,physical
ALDH1L2,ALDH1L1,948,physical
IMP4,PWP2,948,physical
PSMB7,PSMC1,948,physical
HLA-F,KIR3DL2,948,physical
TLR2,HSPD1,948,physical
PSMC1,PSMB7,948,physical
AP5M1,AP4M1,948,physical
UTP20,PWP2,948,physical
UTP20,PDCD11,948,physical
PSMD11,PSMB5,948,physical
YY1,ACTL6A,948,physical
NOX4,NCF4,948,physical
NECTIN1,TIGIT,948,physical
UPK2,UPK1B,948,physical
TUBB4A,TUBA3E,948,physical
UPK1B,UPK2,948,physical
YWHAE,YWHAG,948,physical
CUL3,KCTD6,948,physical
PSMD3,PSMB5,948,physical
NRP1,FLT1,948,physical
WNT2,LRP5,948,physical
PRKAR2A,AKAP10,948,physical
PRKAR2B,PRKAR1B,948,physical
NPFF,NPFFR1,948,physical
NDUFB10,CYC1,948,physical
TP53,YWHAZ,948,physical
TP53,SNAI1,948,physical
IFNAR1,SOCS1,948,physical
GEMIN7,SNRPE,948,physical
PSMA5,PSMA8,948,physical
PSMA5,PSMD8,948,physical
RPS27A,NEDD4L,948,physical
RPS27A,RPL29,948,physical
RPS27A,RPL38,948,physical
ALDH1L1,ALDH1L2,948,physical
EGFR,SOS1,948,physical
NPFFR1,NPFF,948,physical
RPS3,RPL26,948,physical
CGNL1,TJP1,948,physical
FLT1,NRP1,948,physical
XPC,ERCC1,948,physical
RHOC,FMNL2,948,physical
